,x_index,y_index,격자 당 경로당 수,행정동,격자 당 어린이 보육시설 수,유아비율(%),노인비율(%),kmeans_label,중심점,geometry,x,y
17,2,25,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961288.0000000003 1947608.0000000005),"POLYGON ((961188 1947707.9999999998, 961388 1947708.0000000012, 961388.0000000003 1947508, 961188.0000000007 1947508, 961188 1947707.9999999998))",961288.0000000003,1947608.0000000005
18,2,26,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961288.0000000005 1947407.9999999993),"POLYGON ((961188.0000000007 1947508, 961388.0000000003 1947508, 961388.0000000006 1947308.0000000002, 961188.0000000005 1947307.9999999988, 961188.0000000007 1947508))",961288.0000000003,1947407.9999999995
19,3,17,0,자양4동,1,2.8394510766484435,20.91375655472498,0,POINT (961488 1949208.0000000002),"POLYGON ((961387.9999999993 1949308, 961587.9999999997 1949308, 961588.0000000001 1949108.000000001, 961388.000000001 1949108.0000000002, 961387.9999999993 1949308))",961488.0,1949208.0
20,3,18,1,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961488.0000000005 1949007.9999999995),"POLYGON ((961388.000000001 1949108.0000000002, 961588.0000000001 1949108.000000001, 961588.0000000003 1948907.9999999984, 961387.9999999999 1948907.9999999998, 961388.000000001 1949108.0000000002))",961488.0000000003,1949007.9999999995
21,3,19,0,자양4동,1,2.8394510766484435,20.91375655472498,0,POINT (961487.9999999995 1948807.9999999993),"POLYGON ((961387.9999999999 1948907.9999999998, 961588.0000000003 1948907.9999999984, 961587.9999999992 1948708, 961387.9999999992 1948707.9999999993, 961387.9999999999 1948907.9999999998))",961487.9999999997,1948807.9999999995
22,3,20,0,자양4동,1,2.8394510766484435,20.91375655472498,0,POINT (961487.9999999998 1948608),"POLYGON ((961387.9999999992 1948707.9999999993, 961587.9999999992 1948708, 961588.0000000002 1948508.0000000002, 961388.0000000002 1948508.000000001, 961387.9999999992 1948707.9999999993))",961487.9999999998,1948608.0
23,3,21,1,자양4동,2,2.8394510766484435,20.91375655472498,2,POINT (961487.9999999999 1948408.0000000005),"POLYGON ((961388.0000000002 1948508.000000001, 961588.0000000002 1948508.0000000002, 961588.0000000001 1948308.0000000005, 961387.9999999995 1948308.0000000005, 961388.0000000002 1948508.000000001))",961488.0,1948408.0000000005
24,3,22,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961488 1948208.0000000005),"POLYGON ((961387.9999999995 1948308.0000000005, 961588.0000000001 1948308.0000000005, 961588.0000000002 1948108, 961388.0000000008 1948108, 961387.9999999995 1948308.0000000005))",961488.0,1948208.0000000005
25,3,23,0,자양4동,1,2.8394510766484435,20.91375655472498,0,POINT (961488.0000000003 1948008.0000000005),"POLYGON ((961388.0000000008 1948108, 961588.0000000002 1948108, 961587.9999999994 1947908.0000000002, 961388.0000000005 1947908.000000001, 961388.0000000008 1948108))",961488.0000000003,1948008.0000000005
26,3,24,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961487.9999999998 1947808.0000000005),"POLYGON ((961388.0000000005 1947908.000000001, 961587.9999999994 1947908.0000000002, 961587.999999999 1947707.9999999998, 961388 1947708.0000000012, 961388.0000000005 1947908.000000001))",961487.9999999998,1947808.0000000005
27,3,25,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961487.9999999998 1947608.0000000005),"POLYGON ((961388 1947708.0000000012, 961587.999999999 1947707.9999999998, 961588.0000000001 1947508.0000000007, 961388.0000000003 1947508, 961388 1947708.0000000012))",961487.9999999998,1947608.0000000005
28,4,18,0,자양4동,2,2.8394510766484435,20.91375655472498,2,POINT (961687.9999999997 1949007.9999999998),"POLYGON ((961588.0000000001 1949108.000000001, 961787.9999999995 1949108.0000000002, 961787.9999999998 1948907.9999999998, 961588.0000000003 1948907.9999999984, 961588.0000000001 1949108.000000001))",961687.9999999997,1949008.0
29,4,19,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961687.9999999997 1948807.9999999993),"POLYGON ((961588.0000000003 1948907.9999999984, 961787.9999999998 1948907.9999999998, 961787.9999999992 1948707.9999999993, 961587.9999999992 1948708, 961588.0000000003 1948907.9999999984))",961687.9999999997,1948807.9999999995
30,4,20,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961687.9999999993 1948608),"POLYGON ((961587.9999999992 1948708, 961787.9999999992 1948707.9999999993, 961787.999999999 1948508.000000001, 961588.0000000002 1948508.0000000002, 961587.9999999992 1948708))",961687.9999999992,1948608.0
31,4,21,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961688.0000000001 1948408),"POLYGON ((961588.0000000002 1948508.0000000002, 961787.999999999 1948508.000000001, 961788.0000000005 1948307.999999999, 961588.0000000001 1948308.0000000005, 961588.0000000002 1948508.0000000002))",961688.0,1948408.0
32,4,22,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961688.0000000001 1948207.9999999998),"POLYGON ((961588.0000000001 1948308.0000000005, 961788.0000000005 1948307.999999999, 961788.0000000005 1948108, 961588.0000000002 1948108, 961588.0000000001 1948308.0000000005))",961688.0,1948208.0
33,4,23,0,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961688.0000000001 1948008),"POLYGON ((961588.0000000002 1948108, 961788.0000000005 1948108, 961788.0000000001 1947908.0000000002, 961587.9999999994 1947908.0000000002, 961588.0000000002 1948108))",961688.0,1948008.0
34,5,18,0,자양4동,1,2.8394510766484435,20.91375655472498,0,POINT (961888.0000000001 1949008.0000000002),"POLYGON ((961787.9999999995 1949108.0000000002, 961988.000000001 1949108.0000000016, 961988.0000000001 1948907.9999999998, 961787.9999999998 1948907.9999999998, 961787.9999999995 1949108.0000000002))",961888.0,1949008.0
35,5,19,0,자양4동,2,2.8394510766484435,20.91375655472498,2,POINT (961888.0000000001 1948807.9999999995),"POLYGON ((961787.9999999998 1948907.9999999998, 961988.0000000001 1948907.9999999998, 961988.000000001 1948707.9999999993, 961787.9999999992 1948707.9999999993, 961787.9999999998 1948907.9999999998))",961888.0,1948807.9999999995
36,5,20,1,자양4동,0,2.8394510766484435,20.91375655472498,0,POINT (961887.9999999999 1948607.9999999998),"POLYGON ((961787.9999999992 1948707.9999999993, 961988.000000001 1948707.9999999993, 961988.0000000006 1948508.0000000002, 961787.999999999 1948508.000000001, 961787.9999999992 1948707.9999999993))",961888.0,1948608.0
37,3,15,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961487.9999999999 1949608.0000000005),"POLYGON ((961388.0000000001 1949708.0000000016, 961587.9999999998 1949708.0000000002, 961588 1949508.0000000005, 961388.0000000001 1949508.0000000005, 961388.0000000001 1949708.0000000016))",961488.0,1949608.0000000005
38,3,16,0,화양동,1,1.058155907326023,9.95007893501728,4,POINT (961487.9999999995 1949408),"POLYGON ((961388.0000000001 1949508.0000000005, 961588 1949508.0000000005, 961587.9999999997 1949308, 961387.9999999993 1949308, 961388.0000000001 1949508.0000000005))",961487.9999999997,1949408.0
39,4,13,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961687.9999999999 1950007.9999999998),"POLYGON ((961587.9999999995 1950107.999999999, 961787.9999999991 1950107.9999999998, 961788.0000000003 1949908, 961588 1949908.0000000007, 961587.9999999995 1950107.999999999))",961688.0,1950008.0
40,4,14,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961688.0000000001 1949808.0000000005),"POLYGON ((961588 1949908.0000000007, 961788.0000000003 1949908, 961788.000000001 1949708.000000001, 961587.9999999998 1949708.0000000002, 961588 1949908.0000000007))",961688.0,1949808.0000000005
41,4,15,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961688.0000000003 1949608.0000000002),"POLYGON ((961587.9999999998 1949708.0000000002, 961788.000000001 1949708.000000001, 961788.0000000003 1949507.9999999998, 961588 1949508.0000000005, 961587.9999999998 1949708.0000000002))",961688.0000000003,1949608.0
42,4,16,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961687.9999999998 1949408),"POLYGON ((961588 1949508.0000000005, 961788.0000000003 1949507.9999999998, 961787.9999999994 1949308, 961587.9999999997 1949308, 961588 1949508.0000000005))",961687.9999999998,1949408.0
43,4,17,0,화양동,1,1.058155907326023,9.95007893501728,4,POINT (961687.9999999997 1949208),"POLYGON ((961587.9999999997 1949308, 961787.9999999994 1949308, 961787.9999999995 1949108.0000000002, 961588.0000000001 1949108.000000001, 961587.9999999997 1949308))",961687.9999999997,1949208.0
44,5,14,0,화양동,3,1.058155907326023,9.95007893501728,4,POINT (961887.9999999999 1949807.9999999998),"POLYGON ((961788.0000000003 1949908, 961987.999999999 1949907.9999999993, 961987.9999999994 1949708.0000000002, 961788.000000001 1949708.000000001, 961788.0000000003 1949908))",961888.0,1949808.0
45,5,15,0,화양동,3,1.058155907326023,9.95007893501728,4,POINT (961888.0000000002 1949608),"POLYGON ((961788.000000001 1949708.000000001, 961987.9999999994 1949708.0000000002, 961988.0000000008 1949508.0000000005, 961788.0000000003 1949507.9999999998, 961788.000000001 1949708.000000001))",961888.0000000002,1949608.0
46,5,16,1,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961888.0000000001 1949408.0000000002),"POLYGON ((961788.0000000003 1949507.9999999998, 961988.0000000008 1949508.0000000005, 961988.0000000002 1949308, 961787.9999999994 1949308, 961788.0000000003 1949507.9999999998))",961888.0,1949408.0
47,5,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (961888 1949208.0000000002),"POLYGON ((961787.9999999994 1949308, 961988.0000000002 1949308, 961988.000000001 1949108.0000000016, 961787.9999999995 1949108.0000000002, 961787.9999999994 1949308))",961888.0,1949208.0
48,6,14,1,화양동,1,1.058155907326023,9.95007893501728,4,POINT (962087.9999999999 1949808.0000000002),"POLYGON ((961987.999999999 1949907.9999999993, 962188 1949908, 962188.000000001 1949708.0000000002, 961987.9999999994 1949708.0000000002, 961987.999999999 1949907.9999999993))",962088.0,1949808.0
49,6,15,0,화양동,2,1.058155907326023,9.95007893501728,4,POINT (962088.0000000002 1949608.0000000002),"POLYGON ((961987.9999999994 1949708.0000000002, 962188.000000001 1949708.0000000002, 962187.9999999991 1949507.9999999998, 961988.0000000008 1949508.0000000005, 961987.9999999994 1949708.0000000002))",962088.0000000002,1949608.0
50,6,16,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962087.9999999999 1949407.9999999995),"POLYGON ((961988.0000000008 1949508.0000000005, 962187.9999999991 1949507.9999999998, 962187.9999999997 1949308, 961988.0000000002 1949308, 961988.0000000008 1949508.0000000005))",962088.0,1949407.9999999995
51,6,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962088.0000000003 1949208.0000000005),"POLYGON ((961988.0000000002 1949308, 962187.9999999997 1949308, 962187.9999999999 1949108.0000000002, 961988.000000001 1949108.0000000016, 961988.0000000002 1949308))",962088.0000000003,1949208.0000000005
52,7,14,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962288.0000000005 1949808.0000000002),"POLYGON ((962188 1949908, 962388.0000000012 1949908, 962387.9999999992 1949708.0000000002, 962188.000000001 1949708.0000000002, 962188 1949908))",962288.0000000003,1949808.0
53,7,15,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962287.9999999997 1949608),"POLYGON ((962188.000000001 1949708.0000000002, 962387.9999999992 1949708.0000000002, 962387.999999999 1949507.9999999998, 962187.9999999991 1949507.9999999998, 962188.000000001 1949708.0000000002))",962287.9999999997,1949608.0
54,7,16,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962287.9999999992 1949408.0000000002),"POLYGON ((962187.9999999991 1949507.9999999998, 962387.999999999 1949507.9999999998, 962387.9999999995 1949308.0000000007, 962187.9999999997 1949308, 962187.9999999991 1949507.9999999998))",962287.9999999992,1949408.0
55,7,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962287.9999999998 1949208.0000000002),"POLYGON ((962187.9999999997 1949308, 962387.9999999995 1949308.0000000007, 962387.9999999999 1949108.0000000002, 962187.9999999999 1949108.0000000002, 962187.9999999997 1949308))",962287.9999999998,1949208.0
56,7,18,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962287.9999999999 1949008.0000000002),"POLYGON ((962187.9999999999 1949108.0000000002, 962387.9999999999 1949108.0000000002, 962387.9999999994 1948908.0000000005, 962188.0000000009 1948907.9999999998, 962187.9999999999 1949108.0000000002))",962288.0,1949008.0
57,8,15,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962487.9999999997 1949608.0000000002),"POLYGON ((962387.9999999992 1949708.0000000002, 962588.0000000002 1949707.9999999995, 962588.0000000003 1949508.0000000005, 962387.999999999 1949507.9999999998, 962387.9999999992 1949708.0000000002))",962487.9999999997,1949608.0
58,8,16,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962487.9999999998 1949408.0000000005),"POLYGON ((962387.999999999 1949507.9999999998, 962588.0000000003 1949508.0000000005, 962587.9999999994 1949308, 962387.9999999995 1949308.0000000007, 962387.999999999 1949507.9999999998))",962487.9999999998,1949408.0000000005
59,8,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962487.9999999997 1949208.0000000002),"POLYGON ((962387.9999999995 1949308.0000000007, 962587.9999999994 1949308, 962588.0000000009 1949108.000000001, 962387.9999999999 1949108.0000000002, 962387.9999999995 1949308.0000000007))",962487.9999999997,1949208.0
60,8,18,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962488 1949008.0000000002),"POLYGON ((962387.9999999999 1949108.0000000002, 962588.0000000009 1949108.000000001, 962587.9999999998 1948907.9999999998, 962387.9999999994 1948908.0000000005, 962387.9999999999 1949108.0000000002))",962488.0,1949008.0
61,9,15,0,화양동,1,1.058155907326023,9.95007893501728,4,POINT (962688.0000000002 1949607.9999999998),"POLYGON ((962588.0000000002 1949707.9999999995, 962787.9999999993 1949708.0000000002, 962788.0000000007 1949508.0000000005, 962588.0000000003 1949508.0000000005, 962588.0000000002 1949707.9999999995))",962688.0000000002,1949608.0
62,9,16,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962688 1949407.9999999998),"POLYGON ((962588.0000000003 1949508.0000000005, 962788.0000000007 1949508.0000000005, 962787.9999999991 1949307.9999999986, 962587.9999999994 1949308, 962588.0000000003 1949508.0000000005))",962688.0,1949408.0
63,9,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962687.9999999999 1949208.0000000005),"POLYGON ((962587.9999999994 1949308, 962787.9999999991 1949307.9999999986, 962788.0000000002 1949108.0000000016, 962588.0000000009 1949108.000000001, 962587.9999999994 1949308))",962688.0,1949208.0000000005
64,9,18,0,화양동,1,1.058155907326023,9.95007893501728,4,POINT (962688 1949008.000000001),"POLYGON ((962588.0000000009 1949108.000000001, 962788.0000000002 1949108.0000000016, 962787.9999999991 1948907.9999999998, 962587.9999999998 1948907.9999999998, 962588.0000000009 1949108.000000001))",962688.0,1949008.000000001
65,10,15,1,화양동,1,1.058155907326023,9.95007893501728,4,POINT (962888 1949608.0000000005),"POLYGON ((962787.9999999993 1949708.0000000002, 962988.0000000007 1949707.9999999995, 962987.9999999997 1949508.0000000005, 962788.0000000007 1949508.0000000005, 962787.9999999993 1949708.0000000002))",962888.0,1949608.0000000005
66,10,16,0,화양동,1,1.058155907326023,9.95007893501728,4,POINT (962887.9999999999 1949407.9999999995),"POLYGON ((962788.0000000007 1949508.0000000005, 962987.9999999997 1949508.0000000005, 962988.0000000003 1949308, 962787.9999999991 1949307.9999999986, 962788.0000000007 1949508.0000000005))",962888.0,1949407.9999999995
67,10,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962888.0000000002 1949208.0000000002),"POLYGON ((962787.9999999991 1949307.9999999986, 962988.0000000003 1949308, 962987.9999999998 1949108.0000000002, 962788.0000000002 1949108.0000000016, 962787.9999999991 1949307.9999999986))",962888.0000000002,1949208.0
68,10,18,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (962887.9999999994 1949008.0000000002),"POLYGON ((962788.0000000002 1949108.0000000016, 962987.9999999998 1949108.0000000002, 962987.9999999994 1948907.9999999998, 962787.9999999991 1948907.9999999998, 962788.0000000002 1949108.0000000016))",962887.9999999994,1949008.0
69,11,17,0,화양동,0,1.058155907326023,9.95007893501728,4,POINT (963087.9999999999 1949208),"POLYGON ((962988.0000000003 1949308, 963188.0000000006 1949308, 963187.999999999 1949108.000000001, 962987.9999999998 1949108.0000000002, 962988.0000000003 1949308))",963088.0,1949208.0
70,3,26,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961488.0000000001 1947408),"POLYGON ((961388.0000000003 1947508, 961588.0000000001 1947508.0000000007, 961587.9999999998 1947308.0000000002, 961388.0000000006 1947308.0000000002, 961388.0000000003 1947508))",961488.0,1947408.0
71,4,24,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961687.9999999997 1947807.9999999998),"POLYGON ((961587.9999999994 1947908.0000000002, 961788.0000000001 1947908.0000000002, 961788.0000000008 1947707.9999999998, 961587.999999999 1947707.9999999998, 961587.9999999994 1947908.0000000002))",961687.9999999997,1947808.0
72,4,25,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961687.9999999999 1947608.0000000002),"POLYGON ((961587.999999999 1947707.9999999998, 961788.0000000008 1947707.9999999998, 961787.9999999993 1947508, 961588.0000000001 1947508.0000000007, 961587.999999999 1947707.9999999998))",961688.0,1947608.0
73,4,26,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961687.9999999994 1947408.0000000002),"POLYGON ((961588.0000000001 1947508.0000000007, 961787.9999999993 1947508, 961787.9999999992 1947308.0000000002, 961587.9999999998 1947308.0000000002, 961588.0000000001 1947508.0000000007))",961687.9999999994,1947408.0
74,5,21,1,자양3동,3,5.72351468079701,16.21239066526331,2,POINT (961887.9999999999 1948408.0000000005),"POLYGON ((961787.999999999 1948508.000000001, 961988.0000000006 1948508.0000000002, 961988.0000000001 1948307.9999999998, 961788.0000000005 1948307.999999999, 961787.999999999 1948508.000000001))",961888.0,1948408.0000000005
75,5,22,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961888.0000000006 1948207.9999999998),"POLYGON ((961788.0000000005 1948307.999999999, 961988.0000000001 1948307.9999999998, 961988.0000000009 1948108.0000000007, 961788.0000000005 1948108, 961788.0000000005 1948307.999999999))",961888.0000000006,1948208.0
76,5,23,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961888.0000000003 1948008.0000000007),"POLYGON ((961788.0000000005 1948108, 961988.0000000009 1948108.0000000007, 961987.9999999999 1947908.0000000016, 961788.0000000001 1947908.0000000002, 961788.0000000005 1948108))",961888.0000000003,1948008.0000000007
77,5,24,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961888.0000000005 1947808.0000000005),"POLYGON ((961788.0000000001 1947908.0000000002, 961987.9999999999 1947908.0000000016, 961988.0000000005 1947708.0000000005, 961788.0000000008 1947707.9999999998, 961788.0000000001 1947908.0000000002))",961888.0000000003,1947808.0000000005
78,5,25,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961888.0000000002 1947608),"POLYGON ((961788.0000000008 1947707.9999999998, 961988.0000000005 1947708.0000000005, 961987.9999999995 1947508, 961787.9999999993 1947508, 961788.0000000008 1947707.9999999998))",961888.0000000002,1947608.0
79,5,26,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961887.9999999999 1947408),"POLYGON ((961787.9999999993 1947508, 961987.9999999995 1947508, 961988.0000000006 1947307.9999999995, 961787.9999999992 1947308.0000000002, 961787.9999999993 1947508))",961888.0,1947408.0
80,5,27,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (961887.9999999999 1947208.0000000002),"POLYGON ((961787.9999999992 1947308.0000000002, 961988.0000000006 1947307.9999999995, 961988.0000000006 1947107.9999999998, 961787.9999999994 1947107.9999999998, 961787.9999999992 1947308.0000000002))",961888.0,1947208.0
81,6,18,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962088.0000000002 1949008.0000000002),"POLYGON ((961988.000000001 1949108.0000000016, 962187.9999999999 1949108.0000000002, 962188.0000000009 1948907.9999999998, 961988.0000000001 1948907.9999999998, 961988.000000001 1949108.0000000016))",962088.0000000002,1949008.0
82,6,19,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962088.0000000006 1948808.0000000002),"POLYGON ((961988.0000000001 1948907.9999999998, 962188.0000000009 1948907.9999999998, 962187.9999999998 1948708, 961988.000000001 1948707.9999999993, 961988.0000000001 1948907.9999999998))",962088.0000000006,1948808.0
83,6,20,2,자양3동,2,5.72351468079701,16.21239066526331,1,POINT (962088.0000000003 1948608.0000000002),"POLYGON ((961988.000000001 1948707.9999999993, 962187.9999999998 1948708, 962188 1948508.0000000002, 961988.0000000006 1948508.0000000002, 961988.000000001 1948707.9999999993))",962088.0000000003,1948608.0
84,6,21,1,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962088.0000000001 1948408.0000000002),"POLYGON ((961988.0000000006 1948508.0000000002, 962188 1948508.0000000002, 962188.0000000008 1948308.0000000005, 961988.0000000001 1948307.9999999998, 961988.0000000006 1948508.0000000002))",962088.0,1948408.0
85,6,22,5,자양3동,2,5.72351468079701,16.21239066526331,1,POINT (962088.0000000009 1948208.0000000002),"POLYGON ((961988.0000000001 1948307.9999999998, 962188.0000000008 1948308.0000000005, 962188.0000000012 1948107.9999999993, 961988.0000000009 1948108.0000000007, 961988.0000000001 1948307.9999999998))",962088.0000000008,1948208.0
86,6,23,0,자양3동,2,5.72351468079701,16.21239066526331,2,POINT (962088.0000000005 1948008.0000000012),"POLYGON ((961988.0000000009 1948108.0000000007, 962188.0000000012 1948107.9999999993, 962188.0000000001 1947908.000000001, 961987.9999999999 1947908.0000000016, 961988.0000000009 1948108.0000000007))",962088.0000000003,1948008.0000000007
87,6,24,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962087.9999999999 1947808.000000001),"POLYGON ((961987.9999999999 1947908.0000000016, 962188.0000000001 1947908.000000001, 962187.9999999993 1947707.9999999998, 961988.0000000005 1947708.0000000005, 961987.9999999999 1947908.0000000016))",962088.0,1947808.000000001
88,6,25,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962087.9999999999 1947607.9999999998),"POLYGON ((961988.0000000005 1947708.0000000005, 962187.9999999993 1947707.9999999998, 962187.9999999998 1947508, 961987.9999999995 1947508, 961988.0000000005 1947708.0000000005))",962088.0,1947608.0
89,6,26,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962088.0000000001 1947408.0000000002),"POLYGON ((961987.9999999995 1947508, 962187.9999999998 1947508, 962188.0000000008 1947308.0000000002, 961988.0000000006 1947307.9999999995, 961987.9999999995 1947508))",962088.0,1947408.0
90,6,27,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962088.0000000002 1947208.0000000002),"POLYGON ((961988.0000000006 1947307.9999999995, 962188.0000000008 1947308.0000000002, 962187.9999999993 1947108.0000000005, 961988.0000000006 1947107.9999999998, 961988.0000000006 1947307.9999999995))",962088.0000000002,1947208.0
91,7,19,1,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962287.9999999999 1948807.9999999998),"POLYGON ((962188.0000000009 1948907.9999999998, 962387.9999999994 1948908.0000000005, 962387.9999999994 1948708, 962187.9999999998 1948708, 962188.0000000009 1948907.9999999998))",962288.0,1948808.0
92,7,20,0,자양3동,1,5.72351468079701,16.21239066526331,3,POINT (962287.9999999995 1948608),"POLYGON ((962187.9999999998 1948708, 962387.9999999994 1948708, 962387.999999999 1948508.0000000002, 962188 1948508.0000000002, 962187.9999999998 1948708))",962287.9999999997,1948608.0
93,7,21,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962287.9999999998 1948408.0000000002),"POLYGON ((962188 1948508.0000000002, 962387.999999999 1948508.0000000002, 962387.9999999995 1948307.9999999998, 962188.0000000008 1948308.0000000005, 962188 1948508.0000000002))",962287.9999999998,1948408.0
94,7,22,2,자양3동,0,5.72351468079701,16.21239066526331,1,POINT (962288.0000000002 1948208),"POLYGON ((962188.0000000008 1948308.0000000005, 962387.9999999995 1948307.9999999998, 962388.0000000003 1948108.0000000007, 962188.0000000012 1948107.9999999993, 962188.0000000008 1948308.0000000005))",962288.0000000002,1948208.0
95,7,23,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962288.0000000006 1948008),"POLYGON ((962188.0000000012 1948107.9999999993, 962388.0000000003 1948108.0000000007, 962388.0000000003 1947908.0000000002, 962188.0000000001 1947908.000000001, 962188.0000000012 1948107.9999999993))",962288.0000000006,1948008.0
96,7,24,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962287.9999999995 1947808.0000000002),"POLYGON ((962188.0000000001 1947908.000000001, 962388.0000000003 1947908.0000000002, 962387.999999999 1947708.0000000005, 962187.9999999993 1947707.9999999998, 962188.0000000001 1947908.000000001))",962287.9999999997,1947808.0
97,7,25,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962287.9999999994 1947608.0000000002),"POLYGON ((962187.9999999993 1947707.9999999998, 962387.999999999 1947708.0000000005, 962387.9999999995 1947508, 962187.9999999998 1947508, 962187.9999999993 1947707.9999999998))",962287.9999999994,1947608.0
98,8,19,0,자양3동,0,5.72351468079701,16.21239066526331,3,POINT (962487.9999999994 1948808),"POLYGON ((962387.9999999994 1948908.0000000005, 962587.9999999998 1948907.9999999998, 962587.9999999994 1948707.9999999993, 962387.9999999994 1948708, 962387.9999999994 1948908.0000000005))",962487.9999999994,1948808.0
99,8,20,1,자양3동,2,5.72351468079701,16.21239066526331,2,POINT (962487.9999999993 1948607.9999999998),"POLYGON ((962387.9999999994 1948708, 962587.9999999994 1948707.9999999993, 962587.9999999992 1948508.0000000002, 962387.999999999 1948508.0000000002, 962387.9999999994 1948708))",962487.9999999992,1948608.0
100,8,21,0,자양3동,1,5.72351468079701,16.21239066526331,3,POINT (962487.9999999995 1948407.9999999998),"POLYGON ((962387.999999999 1948508.0000000002, 962587.9999999992 1948508.0000000002, 962588.0000000005 1948307.9999999998, 962387.9999999995 1948307.9999999998, 962387.999999999 1948508.0000000002))",962487.9999999997,1948408.0
101,8,22,0,자양3동,3,5.72351468079701,16.21239066526331,2,POINT (962488.0000000001 1948208),"POLYGON ((962387.9999999995 1948307.9999999998, 962588.0000000005 1948307.9999999998, 962588.0000000002 1948108.0000000007, 962388.0000000003 1948108.0000000007, 962387.9999999995 1948307.9999999998))",962488.0,1948208.0
102,5,11,0,군자동,0,2.831402831402832,16.26254826254826,0,POINT (961887.9999999999 1950408.000000001),"POLYGON ((961787.9999999992 1950508.0000000014, 961988 1950508, 961988.0000000006 1950308.0000000002, 961788.0000000007 1950308.000000001, 961787.9999999992 1950508.0000000014))",961888.0,1950408.000000001
103,5,12,0,군자동,0,2.831402831402832,16.26254826254826,0,POINT (961888.0000000001 1950207.9999999998),"POLYGON ((961788.0000000007 1950308.000000001, 961988.0000000006 1950308.0000000002, 961988.0000000005 1950107.999999999, 961787.9999999991 1950107.9999999998, 961788.0000000007 1950308.000000001))",961888.0,1950208.0
104,5,13,0,군자동,1,2.831402831402832,16.26254826254826,0,POINT (961887.9999999998 1950007.9999999995),"POLYGON ((961787.9999999991 1950107.9999999998, 961988.0000000005 1950107.999999999, 961987.999999999 1949907.9999999993, 961788.0000000003 1949908, 961787.9999999991 1950107.9999999998))",961887.9999999998,1950007.9999999995
105,6,9,0,군자동,0,2.831402831402832,16.26254826254826,0,POINT (962087.9999999999 1950807.9999999998),"POLYGON ((961988.0000000008 1950908.000000001, 962187.9999999993 1950908.0000000002, 962188.0000000002 1950707.9999999998, 961987.9999999998 1950707.999999999, 961988.0000000008 1950908.000000001))",962088.0,1950808.0
